order_id,customer_id,customer_name,email,order_date,ship_date,region,channel,product_category,quantity,unit_price,discount_pct,order_status,payment_status,delivery_days,customer_age,postcode,Duplicate,DateValidation,,,,,,
O011069,C90069,Maya Osei,maya.osei6724@example.com,24/07/2026,27/07/2026,West,Web,Fashion,7,39,0,delivered,paid,3,39,HD6 6EE,1,FALSE,,,,,,
O002500,C02806,Amara Stone,amara.stone2806@example.com,30/07/2026,31/07/2026,South,Web,Electronics,11,293,0,shipped,paid,1,29,B2 2QB,2,FALSE,,,,,,
O000831,C02945,Chen Evans,chen.evans2945@example.com,22/07/2026,29/07/2026,South,Web,Home,5,46,0,shipped,paid,7,32,PG7 7GX,1,FALSE,,,,,,
O001174,C02911,Sara Park,sara.park2911@example.com,22/07/2026,23/07/2026,South,Web,Home,1,86,0,shipped,paid,1,49,VE9 7GA,1,FALSE,,,,,,
O001531,C00587,Tom Nwosu,tom.nwosu587@example.com,12/07/2026,18/07/2026,South,Web,Fashion,12,47,5,shipped,paid,6,51,D8 9AB,1,FALSE,,,,,,
O006598,C05061,Nadia Mensah,nadia.mensah5061@@example.com,10/07/2026,15/07/2026,East,Phone,Home,10,89,20,delivered,paid,5,33,WP5 0ZQ,1,FALSE,,,,,,
O002274,C04276,Omar Li,omar.li4276@example.com,09/07/2026,10/07/2026,North,Store,Electronics,4,277,5,shipped,paid,1,66,AC5 8ED,1,FALSE,,,,,,
O003480,C03554,Yusuf Carter,yusuf.carter3554@example.com,17/07/2026,21/07/2026,East,Phone,Fashion,11,38,10,shipped,paid,4,36,T1 5ZJ,1,FALSE,,,,,,
O007154,C04902,Peter Khan,,05/07/2026,07/07/2026,South,Phone,Electronics,9,75,5,shipped,paid,2,55,H4 8OR,1,FALSE,,,,,,
O007339,C00742,Mo Mensah,mo.mensah742@example.com,22/07/2026,23/07/2026,West,Store,Fashion,5,47,0,delivered,paid,1,53,OA8 0HJ,1,FALSE,,,,,,
O009393,C01871,Rita Nwosu,rita.nwosu1871@example.com,05/07/2026,10/07/2026,South,Phone,Fashion,10,31,15,returned,refund_pending,5,35,K2 1SK,1,FALSE,,,,,,
O007979,C03529,Omar Owusu,omar.owusu3529@example.com,28/07/2026,31/07/2026,East,Phone,Beauty,11,36,0,shipped,paid,3,31,W3 4SG,1,FALSE,,,,,,
O007759,C00616,Peter Green,peter.green616@example.com,10/07/2026,17/07/2026,West,Phone,Fashion,7,27,5,shipped,paid,7,24,TJ9 2EU,1,FALSE,,,,,,
O000239,C02273,Samuel Khan,samuel.khan2273@example.com,22/07/2026,28/07/2026,West,Store,Home,6,114,0,shipped,paid,6,20,CW7 2PT,1,FALSE,,,,,,
O006452,C02749,Liam Stone,liam.stone2749@example.com,05/07/2026,12/07/2026,East,Web,Electronics,12,111,0,open,pending,7,56,K4 6KS,1,FALSE,,,,,,
O004203,C02764,Ngozi Owusu,ngozi.owusu2764@example.com,11/07/2026,14/07/2026,East,Web,Electronics,10,218,0,delivered,paid,3,50,RV2 2ZQ,1,FALSE,,,,,,
O003845,C01732,Tom Adeyemi,,08/07/2026,09/07/2026,West,Phone,Fashion,2,32,15,open,paid,1,38,G4 4WB,1,FALSE,,,,,,
O004852,C02564,Omar White,omar.white2564@example.com,05/07/2026,06/07/2026,North,Web,Electronics,4,275,20,delivered,paid,1,25,D5 0YD,1,FALSE,,,,,,
O000885,C02326,Hana Smith,hana.smith2326@example.com,20/07/2026,27/07/2026,South,Phone,Home,4,106,5,returned,refund_pending,7,53,SN4 5QT,1,FALSE,,,,,,
O006358,C04667,Ella Smith,,02/07/2026,09/07/2026,East,Phone,Fashion,9,54,15,returned,refund_pending,7,51,V6 9FG,1,FALSE,,,,,,
O000875,C04343,Kwame Brown,kwame.brown4343@example.com,15/07/2026,17/07/2026,West,Web,Beauty,5,21,5,delivered,paid,2,56,O4 7ZZ,1,FALSE,,,,,,
O006576,C05293,Ivy Smith,ivy.smith5293@example.com,12/07/2026,19/07/2026,East,Store,Home,7,51,10,delivered,paid,7,51,L2 0VO,1,FALSE,,,,,,
O008338,C04640,Rita Ibrahim,rita.ibrahim4640@example.com,18/07/2026,20/07/2026,South,Store,Beauty,12,35,10,shipped,paid,2,32,U7 8UY,1,FALSE,,,,,,
O006909,C01441,Femi Farah,femi.farah1441@example.com,12/07/2026,13/07/2026,West,Web,Fashion,11,31,0,open,paid,1,43,PB1 7VS,1,FALSE,,,,,,
O004699,C03424,Paul Brown,paul.brown3424@example.com,23/07/2026,28/07/2026,North,Store,Electronics,4,274,0,shipped,paid,5,33,R2 6OE,1,FALSE,,,,,,
O009096,C00768,Paul Carter,paul.carter768@example.com,02/07/2026,07/07/2026,North,Web,Fashion,4,41,0,shipped,paid,5,46,YA4 2OX,1,FALSE,,,,,,
O006948,C01518,Samuel Smith,samuel.smith1518@example.com,26/07/2026,01/08/2026,South,Phone,Beauty,11,34,0,returned,refund_pending,6,38,AN9 9DF,1,FALSE,,,,,,
O005195,C04071,Grace King,grace.king4071@example.com,01/07/2026,08/07/2026,West,Web,Beauty,3,52,15,shipped,paid,7,58,T2 9GM,1,FALSE,,,,,,
O000582,C03858,Ella Hassan,ella.hassan3858@example.com,01/07/2026,05/07/2026,East,Store,Home,5,109,0,delivered,paid,4,53,NO7 3HZ,1,FALSE,,,,,,
O006969,C00431,Paul Cole,paul.cole431@example.com,29/07/2026,30/07/2026,North,Store,Home,4,97,5,cancelled,refund_pending,1,51,LV1 9CR,1,FALSE,,,,,,
O009166,C04523,Paul Park,paul.park4523@example.com,09/07/2026,12/07/2026,North,Web,Electronics,4,297,15,delivered,pending,3,24,LR6 7ER,1,FALSE,,,,,,
O005690,C04180,Peter Baker,peter.baker4180@example.com,30/07/2026,06/08/2026,North,Web,Beauty,4,48,0,shipped,paid,7,67,B9 1MV,1,FALSE,,,,,,
O009033,C01873,Peter Bello,peter.bello1873@example.com,03/07/2026,08/07/2026,North,Web,Fashion,4,59,5,delivered,paid,5,35,TS5 0PV,1,FALSE,,,,,,
O005619,C02424,Peter Green,peter.green2424@example.com,24/07/2026,28/07/2026,North,Web,Fashion,4,31,20,shipped,paid,4,24,RC1 0PG,1,FALSE,,,,,,
O008179,C02163,Peter Li,peter.li2163@example.com,16/07/2026,19/07/2026,North,Store,Beauty,4,26,10,shipped,paid,3,38,SK2 4WH,1,FALSE,,,,,,
O005151,C02546,Nadia Li,nadia.li2546@example.com,29/07/2026,31/07/2026,West,Phone,Electronics,7,150,0,shipped,paid,2,28,EL5 8CZ,1,FALSE,,,,,,
O003316,C00980,Omar Bello,omar.bello980@example.com,08/07/2026,10/07/2026,West,Phone,Home,12,14,20,open,paid,2,44,F6 9RX,1,FALSE,,,,,,
O009811,C01242,Femi Okafor,femi.okafor1242@example.com,27/07/2026,02/08/2026,West,Phone,Fashion,5,56,0,shipped,paid,6,41,V4 7LL,1,FALSE,,,,,,
O002584,C01894,Peter Nwosu,peter.nwosu1894@example.com,29/07/2026,31/07/2026,North,Web,Fashion,4,54,0,open,pending,2,47,CF2 7ZH,1,FALSE,,,,,,
O004655,C01573,Nadia Evans,,19/07/2026,26/07/2026,East,Phone,Electronics,8,93,10,cancelled,pending,7,19,J9 7NK,1,FALSE,,,,,,
O001146,C02059,Samuel Reyes,samuel.reyes2059@example.com,02/07/2026,04/07/2026,West,Phone,Home,3,75,0,shipped,paid,2,26,G1 0SX,1,FALSE,,,,,,
O000121,C01979,Ruth Evans,ruth.evans1979@example.com,03/07/2026,04/07/2026,West,Web,Fashion,4,36,15,open,paid,1,67,KP9 4YP,1,FALSE,,,,,,
O003156,C04374,Mo Brown,mo.brown4374@example.com,02/07/2026,06/07/2026,South,Store,Home,5,47,0,shipped,paid,4,55,N1 9DL,1,FALSE,,,,,,
O002015,C03783,Amara Yusuf,,05/07/2026,09/07/2026,West,Phone,Beauty,11,18,0,delivered,paid,4,20,CM7 0UG,1,FALSE,,,,,,
O004069,C01292,Ella Hassan,ella.hassan1292@example.com,06/07/2026,11/07/2026,West,Web,Electronics,9,83,0,open,paid,5,66,XE6 7VK,1,FALSE,,,,,,
O000429,C02990,Peter Owusu,peter.owusu2990@example.com,01/07/2026,07/07/2026,North,Phone,Beauty,4,39,20,delivered,paid,6,33,M7 3BO,1,FALSE,,,,,,
O001725,C05104,Ruth Brown,ruth.brown5104@example.com,23/07/2026,28/07/2026,East,Web,Electronics,1,193,10,cancelled,refund_pending,5,57,E2 8FR,1,FALSE,,,,,,
O006876,C04684,Priya Carter,priya.carter4684@example.com,04/07/2026,,North,Web,Beauty,4,56,15,shipped,paid,6,55,OU9 8WA,1,TRUE,,,,,,
O009587,C02390,Robert Khan,robert.khan2390@example.com,25/07/2026,27/07/2026,East,Web,Electronics,5,172,0,delivered,paid,2,43,AX5 5SY,1,FALSE,,,,,,
O004531,C03941,Ngozi Khan,ngozi.khan3941@example.com,22/07/2026,29/07/2026,South,Web,Home,7,71,10,open,paid,7,20,MB8 6TZ,1,FALSE,,,,,,
O001610,C05486,Lina Ibrahim,lina.ibrahim5486@example.com,28/07/2026,04/08/2026,West,Web,Beauty,6,46,10,shipped,pending,7,33,Y6 0JT,1,FALSE,,,,,,
O007340,C00535,Ivy Carter,ivy.carter535@example.com,01/07/2026,06/07/2026,East,Web,Beauty,8,15,10,returned,paid,5,30,W3 7BS,2,FALSE,,,,,,
O006377,C02434,Sara Ali,sara.ali2434@example.com,27/07/2026,28/07/2026,West,Web,Beauty,12,14,188,delivered,paid,1,34,XX3 5VC,1,FALSE,,,,,,
O005658,C01952,Daniel White,daniel.white1952@example.com,11/07/2026,14/07/2026,South,Store,Home,7,79,15,shipped,paid,3,69,EW1 9RZ,2,FALSE,,,,,,
O003796,C03481,Priya Cole,priya.cole3481@example.com,11/07/2026,13/07/2026,North,Store,Electronics,4,278,15,shipped,paid,2,43,U3 6GE,1,FALSE,,,,,,
O003728,C02945,Chen Evans,chen.evans2945@example.com,26/07/2026,28/07/2026,East,Web,Beauty,9,59,10,delivered,paid,2,48,PG7 7GX,1,FALSE,,,,,,
O008669,C04398,Chen Brown,chen.brown4398@example.com,30/07/2026,02/08/2026,South,Store,Fashion,4,42,0,delivered,paid,3,56,GY7 8XC,1,FALSE,,,,,,
O003047,C01052,Priya James,priya.james1052@example.com,06/07/2026,09/07/2026,West,Web,Beauty,9,29,20,shipped,paid,3,22,JY4 1HF,1,FALSE,,,,,,
O000965,C03747,Ella Bello,ella.bello3747@example.com,05/07/2026,09/07/2026,South,Web,Beauty,1,56,0,shipped,paid,4,46,J3 5CG,1,FALSE,,,,,,
O006317,C00633,Hana Ali,hana.ali633@example.com,30/07/2026,31/07/2026,East,Store,Beauty,12,18,0,cancelled,pending,1,37,X1 9UU,1,FALSE,,,,,,
O008948,C02244,Amina Mensah,amina.mensah2244@example.com,28/07/2026,,West,Store,Beauty,1,36,20,cancelled,refund_pending,6,48,OR1 9JF,1,TRUE,,,,,,
O008463,C04675,Priya Evans,priya.evans4675@example.com,23/07/2026,28/07/2026,North,Web,Electronics,4,279,0,shipped,paid,5,28,B2 2CN,1,FALSE,,,,,,
O002345,C00287,Aisha Adeyemi,aisha.adeyemi287@example.com,11/07/2026,17/07/2026,West,Phone,Beauty,9,21,10,shipped,paid,6,59,D8 6QY,1,FALSE,,,,,,
O007895,C02870,Mary Green,mary.green2870@example.com,08/07/2026,,South,Web,Beauty,4,52,5,shipped,paid,1,55,PR8 7JA,1,TRUE,,,,,,
O009454,C02951,Marcus Bello,marcus.bello2951@example.com,27/07/2026,29/07/2026,West,Web,Fashion,12,,5,delivered,paid,2,24,L5 4OA,1,FALSE,,,,,,
O009279,C05342,Helen Yusuf,helen.yusuf5342@example.com,26/07/2026,31/07/2026,South,Store,Home,2,25,0,delivered,paid,5,28,K7 6ZM,1,FALSE,,,,,,
O001747,C03492,Priya Li,priya.li3492@example.com,10/07/2026,13/07/2026,East,Phone,Beauty,5,,20,open,pending,3,25,LA9 5NF,1,FALSE,,,,,,
O009289,C04469,Marcus Carter,marcus.carter4469@example.com,19/07/2026,23/07/2026,East,Web,Home,3,81,0,shipped,paid,4,27,NO6 2RD,1,FALSE,,,,,,
O007622,C02744,Paul Ali,paul.ali2744@example.com,28/07/2026,02/08/2026,South,Web,Fashion,7,21,0,cancelled,refund_pending,5,27,DB7 8JC,1,FALSE,,,,,,
O004565,C04811,Priya Li,priya.li4811@example.com,28/07/2026,03/08/2026,North,Store,Fashion,4,54,20,open,pending,6,51,UJ8 6DR,1,FALSE,,,,,,
O007799,C00019,Aisha King,aisha.king19@example.com,27/07/2026,28/07/2026,East,Web,Home,2,91,5,shipped,paid,1,50,HK3 7GG,1,FALSE,,,,,,
O004267,C00376,Rita Farah,rita.farah376@example.com,12/07/2026,17/07/2026,North,Web,Home,4,72,0,shipped,paid,5,24,RT5 2GM,1,FALSE,,,,,,
O002338,C01968,Aisha Ibrahim,aisha.ibrahim1968@example.com,01/07/2026,08/07/2026,South,Store,Electronics,8,246,0,returned,refund_pending,7,27,M5 4GU,1,FALSE,,,,,,
O005968,C02333,Amina James,amina.james2333@example.com,15/07/2026,,South,Web,Electronics,6,82,0,returned,paid,7,53,R1 1WP,2,TRUE,,,,,,
O003133,C01539,Peter Farah,peter.farah1539@example.com,13/07/2026,14/07/2026,West,Store,Electronics,11,71,0,cancelled,pending,1,34,V4 1OS,1,FALSE,,,,,,
O009394,C05025,Femi Ali,femi.ali5025@example.com,09/07/2026,11/07/2026,East,Store,Home,9,21,0,shipped,pending,2,55,X9 9PU,1,FALSE,,,,,,
O002440,C04291,Helen Okafor,helen.okafor4291@example.com,23/07/2026,26/07/2026,East,Web,Home,6,31,15,shipped,paid,3,44,LJ3 4WR,1,FALSE,,,,,,
O002591,C05056,Rita Noor,rita.noor5056@example.com,03/07/2026,07/07/2026,North,Store,Electronics,4,225,10,shipped,paid,4,70,DM7 1AB,1,FALSE,,,,,,
O006916,C04461,Rita Reyes,rita.reyes4461@example.com,17/07/2026,24/07/2026,North,Phone,Electronics,4,279,20,open,pending,7,53,GE3 2BW,1,FALSE,,,,,,
O009968,C04131,Chloe Carter,chloe.carter4131@example.com,13/07/2026,17/07/2026,South,Store,Home,3,78,0,shipped,paid,4,48,RM8 9LG,1,FALSE,,,,,,
O009198,C02728,Samuel Ibrahim,samuel.ibrahim2728@example.com,02/07/2026,09/07/2026,East,Web,Fashion,9,37,10,shipped,paid,7,48,T2 0DK,1,FALSE,,,,,,
O009662,C04382,Fatima Carter,fatima.carter4382@example.com,17/07/2026,21/07/2026,East,Store,Fashion,6,60,0,open,pending,4,67,KL6 2DM,1,FALSE,,,,,,
O002899,C00276,Marcus Khan,marcus.khan276@example.com,07/07/2026,08/07/2026,West,Web,Home,3,119,5,open,pending,1,31,AY5 0MH,1,FALSE,,,,,,
O000137,C00742,Mo Mensah,mo.mensah742@example.com,27/07/2026,02/08/2026,East,Phone,Fashion,12,58,10,shipped,paid,6,36,OA8 0HJ,1,FALSE,,,,,,
O000232,C03600,Rita Brown,rita.brown3600@example.com,23/07/2026,,South,Web,Electronics,2,94,0,shipped,paid,3,50,D7 8NC,1,TRUE,,,,,,
O009556,C05444,Aisha Li,aisha.li5444@example.com,15/07/2026,22/07/2026,East,Web,Beauty,8,63,20,shipped,paid,7,45,PR1 9ON,1,FALSE,,,,,,
O000231,C03504,Amara King,amara.king3504@example.com,24/07/2026,30/07/2026,South,Store,Beauty,7,60,15,cancelled,refund_pending,6,44,U2 9KO,1,FALSE,,,,,,
O002472,C00165,Amara Green,amara.green165@example.com,26/07/2026,29/07/2026,West,Web,Beauty,4,22,0,shipped,paid,3,35,U2 1HY,1,FALSE,,,,,,
O002068,C02334,Kwame Ade,kwame.ade2334@example.com,23/07/2026,29/07/2026,West,Store,Fashion,11,36,15,shipped,paid,6,50,PP2 9WE,1,FALSE,,,,,,
O001647,C03021,Rita Smith,rita.smith3021@example.com,08/07/2026,09/07/2026,North,Store,Electronics,4,264,0,open,pending,1,18,N3 1GD,2,FALSE,,,,,,
O000102,C02086,Zainab Mensah,zainab.mensah2086@example.com,06/07/2026,,South,Phone,Home,10,60,10,delivered,paid,1,70,W5 6CV,1,TRUE,,,,,,
O001647,C03021,Rita Smith,rita.smith3021@example.com,08/07/2026,09/07/2026,North,Store,Electronics,4,264,0,open,pending,1,18,N3 1GD,2,FALSE,,,,,,
O003502,C03197,Kofi Evans,kofi.evans3197@example.com,05/07/2026,08/07/2026,East,Web,Beauty,5,52,5,shipped,paid,3,33,O3 9HQ,1,FALSE,,,,,,
O002140,C03443,Femi Smith,femi.smith3443@example.com,27/07/2026,29/07/2026,South,Phone,Beauty,2,29,15,shipped,paid,2,35,W5 4VY,1,FALSE,,,,,,
O008700,C01784,Yusuf Brown,yusuf.brown1784@example.com,07/07/2026,14/07/2026,South,Phone,Home,8,66,15,shipped,paid,7,28,YP1 2ED,1,FALSE,,,,,,
O006000,C04240,Yusuf James,yusuf.james4240@example.com,09/07/2026,14/07/2026,South,Phone,Beauty,12,62,15,shipped,paid,5,40,RW7 0YM,1,FALSE,,,,,,
O001494,C00994,Chen Ibrahim,chen.ibrahim994@example.com,07/07/2026,14/07/2026,East,Web,Beauty,6,42,10,shipped,paid,7,39,PX9 2GS,1,FALSE,,,,,,
O009591,C01135,Robert Adeyemi,robert.adeyemi1135@example.com,01/07/2026,05/07/2026,North,Phone,Beauty,4,40,15,delivered,pending,4,20,P4 7NX,1,FALSE,,,,,,
O006839,C04437,Daniel Evans,daniel.evans4437@example.com,24/07/2026,30/07/2026,West,Store,Electronics,7,158,20,shipped,paid,6,34,AG4 9MD,1,FALSE,,,,,,
O009248,C02335,Kwame Li,kwame.li2335@example.com,30/07/2026,31/07/2026,West,Store,Fashion,-5,46,0,returned,refund_pending,1,60,BJ9 3VN,1,FALSE,,,,,,
O007856,C03767,Robert Hassan,robert.hassan3767@example.com,26/07/2026,29/07/2026,North,Web,Beauty,4,55,0,shipped,paid,3,68,G2 2UX,1,FALSE,,,,,,
O003648,C05149,Ruth Baker,ruth.baker5149,29/07/2026,01/08/2026,North,Phone,Electronics,4,156,5,shipped,paid,3,54,G4 9MB,1,FALSE,,,,,,
O002762,C03875,Yusuf Bello,yusuf.bello3875@example.com,13/07/2026,15/07/2026,East,Phone,Beauty,10,49,5,returned,refund_pending,2,27,DH7 6SX,1,FALSE,,,,,,
O009545,C04517,Robert Ibrahim,robert.ibrahim4517@example.com,28/07/2026,,West,Web,Beauty,10,60,15,shipped,paid,1,49,K7 4XH,1,TRUE,,,,,,
O009385,C04630,Ruth Bello,ruth.bello4630@example.com,20/07/2026,27/07/2026,North,Phone,Fashion,4,26,15,shipped,paid,7,62,XN8 1PG,1,FALSE,,,,,,
O006674,C02073,Ruth Diallo,ruth.diallo2073@example.com,20/07/2026,,North,Store,Beauty,4,13,0,open,paid,1,52,CE5 7VP,1,TRUE,,,,,,
O007257,C04187,Robert Diallo,robert.diallo4187@example.com,18/07/2026,21/07/2026,West,Store,Fashion,8,40,5,shipped,paid,3,50,N6 4JX,1,FALSE,,,,,,
O009808,C02940,Liam Okafor,liam.okafor2940@example.com,01/07/2026,05/07/2026,West,Web,Fashion,12,43,5,open,paid,4,57,J8 1XE,1,FALSE,,,,,,
O005386,C04610,Hana Park,hana.park4610@example.com,19/07/2026,21/07/2026,East,Web,Electronics,1,225,10,shipped,paid,2,41,FX8 5RF,2,FALSE,,,,,,
O001967,C01155,Maya Smith,maya.smith1155@example.com,21/07/2026,22/07/2026,West,Phone,Beauty,11,61,0,delivered,paid,1,68,KD4 6AP,1,FALSE,,,,,,
O009054,C03922,Ruth Diallo,ruth.diallo3922@example.com,16/07/2026,21/07/2026,North,Phone,Home,4,21,0,shipped,paid,5,65,S6 6VZ,1,FALSE,,,,,,
O000298,C02583,Priya Ibrahim,priya.ibrahim2583@example.com,14/07/2026,19/07/2026,East,Store,Home,11,104,20,open,pending,5,51,FA3 3KA,1,FALSE,,,,,,
O009862,C04781,Amara Evans,amara.evans4781@example.com,22/07/2026,23/07/2026,West,Phone,Beauty,8,70,0,cancelled,refund_pending,1,48,M5 9FK,1,FALSE,,,,,,
O006856,C03098,Lina Diallo,lina.diallo3098@example.com,28/07/2026,03/08/2026,West,Store,Electronics,9,86,10,shipped,paid,6,66,E7 4LO,1,FALSE,,,,,,
O006426,C01882,Hana Khan,hana.khan1882@example.com,05/07/2026,06/07/2026,East,Store,Home,4,100,20,delivered,paid,1,34,DM9 1FG,1,FALSE,,,,,,
O004214,C00848,Marcus King,marcus.king848@example.com,11/07/2026,13/07/2026,South,Web,Beauty,2,28,20,shipped,paid,2,44,V4 9AU,1,FALSE,,,,,,
O001354,C02317,Chen Brown,chen.brown2317@example.com,08/07/2026,11/07/2026,East,Store,Beauty,7,,20,cancelled,pending,3,44,N8 6NY,1,FALSE,,,,,,
O006285,C02266,Ruth Li,ruth.li2266@example.com,11/07/2026,15/07/2026,North,Phone,Beauty,4,62,0,delivered,paid,4,38,UM4 1BK,1,FALSE,,,,,,
O009705,C00145,Ruth White,ruth.white145@example.com,27/07/2026,31/07/2026,North,Web,Home,4,52,10,shipped,paid,4,61,E1 1TZ,1,FALSE,,,,,,
O005495,C04106,Fatima Baker,fatima.baker4106@example.com,16/07/2026,21/07/2026,West,Web,Electronics,5,292,0,delivered,paid,5,56,G7 7GM,1,FALSE,,,,,,
O007698,C02824,Kwame Stone,kwame.stone2824@example.com,11/07/2026,12/07/2026,West,Phone,Electronics,6,242,5,shipped,paid,1,26,Y5 0HE,1,FALSE,,,,,,
O007350,C01425,Hana Owusu,hana.owusu1425@example.com,17/07/2026,,South,Phone,Fashion,3,23,10,delivered,paid,4,67,Y6 5TA,1,TRUE,,,,,,
O000409,C02801,Sam Ade,sam.ade2801@example.com,24/07/2026,27/07/2026,North,Web,Fashion,4,34,10,delivered,paid,3,67,D5 1DJ,1,FALSE,,,,,,
O004695,C01149,Mary Mensah,mary.mensah1149@example.com,13/07/2026,17/07/2026,South,Web,Beauty,9,26,10,open,paid,4,44,WX8 7HB,1,FALSE,,,,,,
O007512,C00874,Tom Mensah,tom.mensah874@example.com,27/07/2026,29/07/2026,East,Store,Beauty,2,53,0,cancelled,paid,2,44,H7 3DL,1,FALSE,,,,,,
O009993,C02963,Nadia Li,nadia.li2963@example.com,23/07/2026,24/07/2026,,Web,Fashion,5,,5,shipped,paid,1,59,HV6 2TX,1,FALSE,,,,,,
O008933,C00600,Sam Cole,sam.cole600@example.com,29/07/2026,03/08/2026,North,Phone,Electronics,4,112,10,returned,paid,5,28,AB8 7SC,1,FALSE,,,,,,
O002671,C02434,Sara Ali,,30/07/2026,01/08/2026,West,Phone,Home,10,100,10,delivered,paid,2,51,XX3 5VC,1,FALSE,,,,,,
O001813,C04544,Aisha Ibrahim,aisha.ibrahim4544@example.com,19/07/2026,24/07/2026,South,Web,Fashion,2,42,0,shipped,paid,5,25,S6 3PJ,1,FALSE,,,,,,
O009674,C05211,Samuel Diallo,samuel.diallo5211@example.com,21/07/2026,25/07/2026,North,Web,Fashion,4,31,10,shipped,paid,4,59,MV1 2GR,1,FALSE,,,,,,
O006465,C01299,Samuel Smith,samuel.smith1299@example.com,20/07/2026,23/07/2026,North,Web,Fashion,4,28,10,shipped,paid,3,54,U1 2TY,1,FALSE,,,,,,
O001888,C02270,Samuel Smith,samuel.smith2270@example.com,16/07/2026,18/07/2026,North,Store,Fashion,4,31,20,delivered,paid,2,59,MM6 2DG,1,FALSE,,,,,,
O008661,C03880,Chen Osei,chen.osei3880@example.com,06/07/2026,13/07/2026,South,Phone,Fashion,3,19,20,shipped,paid,7,39,BO8 3TR,1,FALSE,,,,,,
O005276,C01968,Aisha Ibrahim,aisha.ibrahim1968@example.com,05/07/2026,06/07/2026,South,Store,Fashion,5,18,0,cancelled,refund_pending,1,19,M5 4GU,1,FALSE,,,,,,
O004537,C00065,Peter Reyes,peter.reyes65@example.com,11/07/2026,15/07/2026,South,Phone,Beauty,2,52,15,returned,refund_pending,4,37,L3 0KR,1,FALSE,,,,,,
O009126,C04134,David Ade,david.ade4134@example.com,18/07/2026,19/07/2026,West,Web,Beauty,6,63,5,shipped,paid,1,48,RC4 0DW,1,FALSE,,,,,,
O005743,C00289,Jon Hassan,jon.hassan289@example.com,08/07/2026,,East,Web,Beauty,9,67,10,shipped,paid,7,54,MX7 3ME,1,TRUE,,,,,,
O008494,C03485,Sara Ali,sara.ali3485@example.com,18/07/2026,24/07/2026,North,Store,Home,4,99,20,returned,refund_pending,6,36,X3 6XV,1,FALSE,,,,,,
O009401,C01346,Zainab Park,zainab.park1346@example.com,05/07/2026,12/07/2026,East,Web,Beauty,3,43,5,delivered,paid,7,65,TJ2 1NA,1,FALSE,,,,,,
O005644,C00131,Paul Cole,paul.cole131@example.com,30/07/2026,06/08/2026,East,Phone,Fashion,11,57,10,shipped,paid,7,26,P6 4OW,1,FALSE,,,,,,
O000877,C03045,Nadia Osei,nadia.osei3045@example.com,08/07/2026,13/07/2026,East,Store,Electronics,5,131,10,shipped,pending,5,59,CV8 8GU,1,FALSE,,,,,,
O001816,C01903,Sara Carter,sara.carter1903@example.com,06/07/2026,11/07/2026,North,Web,Fashion,4,44,0,shipped,paid,5,21,AO7 5CH,1,FALSE,,,,,,
O008133,C03712,Zainab Khan,zainab.khan3712@example.com,07/07/2026,13/07/2026,South,Phone,Beauty,9,46,15,cancelled,failed,6,58,OK8 0TJ,1,FALSE,,,,,,
O006872,C00571,Yusuf White,yusuf.white571@example.com,23/07/2026,25/07/2026,,Phone,Home,7,63,10,shipped,paid,2,28,SJ5 3MO,1,FALSE,,,,,,
O000617,C04716,Kofi Nwosu,kofi.nwosu4716@example.com,07/07/2026,12/07/2026,East,Phone,Fashion,6,19,5,open,paid,5,29,V8 2MZ,1,FALSE,,,,,,
O007933,C01654,Ben Okafor,ben.okafor1654@example.com,27/07/2026,01/08/2026,South,Web,Home,8,10,0,open,pending,5,35,G6 5SU,1,FALSE,,,,,,
O005209,C02132,Kofi Reyes,kofi.reyes2132@example.com,16/07/2026,22/07/2026,West,Web,Fashion,8,16,5,shipped,paid,6,61,V1 6KC,1,FALSE,,,,,,
O003696,C04642,Paul Bello,paul.bello4642@example.com,07/07/2026,10/07/2026,South,Web,Fashion,4,43,0,shipped,paid,3,62,LB6 2FG,1,FALSE,,,,,,
O007616,C02619,Maya Brown,maya.brown2619@example.com,15/07/2026,20/07/2026,South,Phone,Electronics,8,284,0,delivered,paid,5,64,LJ3 0EM,1,FALSE,,,,,,
O003427,C01971,Sara Mensah,sara.mensah1971@example.com,27/07/2026,29/07/2026,North,Store,Home,4,81,15,open,paid,2,32,B2 7XO,1,FALSE,,,,,,
O009354,C01707,Paul Reyes,paul.reyes1707@example.com,09/07/2026,12/07/2026,South,Phone,Home,6,109,0,shipped,paid,3,44,EB6 4WY,1,FALSE,,,,,,
O008890,C03112,Tom Ibrahim,tom.ibrahim3112@example.com,08/07/2026,09/07/2026,North,Store,Electronics,4,1000,0,shipped,paid,1,67,W3 6UF,1,FALSE,,,,,,
O003219,C02224,Ivy Li,ivy.li2224@example.com,12/07/2026,15/07/2026,South,Store,Home,11,42,0,shipped,paid,3,69,XS3 5RS,1,FALSE,,,,,,
O006106,C03259,Tom Li,tom.li3259,28/07/2026,02/08/2026,North,Phone,Electronics,4,77,5,open,paid,5,51,K2 0DD,1,FALSE,,,,,,
O000752,C05341,Marcus Green,,07/07/2026,11/07/2026,West,Phone,Home,8,80,0,cancelled,refund_pending,4,29,U7 0RY,1,FALSE,,,,,,
O004767,C03259,Tom Li,tom.li3259@example.com,18/07/2026,19/07/2026,North,Store,Home,4,116,0,delivered,paid,1,18,K2 0DD,1,FALSE,,,,,,
